onset	duration	trial_type	trial_name	stim_file
350.200000000001	0.1	49	pulse	../hrf/images/green_circle.png
351.050000000001	0.1	49	pulse	../hrf/images/green_circle.png
351.900000000001	0.1	49	pulse	../hrf/images/green_circle.png
352.750000000001	0.1	49	pulse	../hrf/images/green_circle.png
353.600000000001	0.1	49	pulse	../hrf/images/green_circle.png
354.450000000001	0.1	49	pulse	../hrf/images/green_circle.png
355.300000000001	0.1	49	pulse	../hrf/images/green_circle.png
356.150000000001	0.1	49	pulse	../hrf/images/green_circle.png
357.000000000001	0.1	49	pulse	../hrf/images/green_circle.png
357.850000000001	0.1	49	pulse	../hrf/images/green_circle.png
358.700000000002	0.1	49	pulse	../hrf/images/green_circle.png
359.550000000002	0.1	49	pulse	../hrf/images/green_circle.png
360.400000000002	0.1	49	pulse	../hrf/images/green_circle.png
361.250000000002	0.1	49	pulse	../hrf/images/green_circle.png
362.100000000002	0.1	49	pulse	../hrf/images/green_circle.png
362.950000000002	0.1	49	pulse	../hrf/images/green_circle.png
363.800000000002	0.1	49	pulse	../hrf/images/green_circle.png
364.650000000002	0.1	49	pulse	../hrf/images/green_circle.png
365.500000000002	0.1	49	pulse	../hrf/images/green_circle.png
366.350000000002	0.1	49	pulse	../hrf/images/green_circle.png
367.200000000002	0.1	49	pulse	../hrf/images/green_circle.png
368.050000000002	0.1	49	pulse	../hrf/images/green_circle.png
368.900000000002	0.1	49	pulse	../hrf/images/green_circle.png
369.750000000002	0.1	49	pulse	../hrf/images/green_circle.png
370.600000000002	0.1	49	pulse	../hrf/images/green_circle.png
371.450000000002	0.1	49	pulse	../hrf/images/green_circle.png
372.300000000002	0.1	49	pulse	../hrf/images/green_circle.png
373.150000000002	0.1	49	pulse	../hrf/images/green_circle.png
374.000000000002	0.1	49	pulse	../hrf/images/green_circle.png
374.850000000002	0.1	49	pulse	../hrf/images/green_circle.png
375.700000000002	0.1	49	pulse	../hrf/images/green_circle.png
376.550000000002	0.1	49	pulse	../hrf/images/green_circle.png
377.400000000002	0.1	49	pulse	../hrf/images/green_circle.png
378.250000000002	0.1	49	pulse	../hrf/images/green_circle.png
379.100000000002	0.1	49	pulse	../hrf/images/green_circle.png
379.950000000002	0.1	49	pulse	../hrf/images/green_circle.png
380.800000000002	0.1	49	pulse	../hrf/images/green_circle.png
381.650000000002	0.1	49	pulse	../hrf/images/green_circle.png
382.500000000002	0.1	49	pulse	../hrf/images/green_circle.png
383.350000000002	0.1	49	pulse	../hrf/images/green_circle.png
384.200000000002	0.1	49	pulse	../hrf/images/green_circle.png
385.050000000002	0.1	49	pulse	../hrf/images/green_circle.png
385.900000000002	0.1	49	pulse	../hrf/images/green_circle.png
386.750000000002	0.1	49	pulse	../hrf/images/green_circle.png
387.600000000002	0.1	49	pulse	../hrf/images/green_circle.png
388.450000000002	0.1	49	pulse	../hrf/images/green_circle.png
389.300000000002	0.1	49	pulse	../hrf/images/green_circle.png
390.150000000002	0.1	49	pulse	../hrf/images/green_circle.png
391.000000000002	0.1	49	pulse	../hrf/images/green_circle.png
391.850000000002	0.1	49	pulse	../hrf/images/green_circle.png
392.700000000002	0.1	49	pulse	../hrf/images/green_circle.png
393.550000000002	0.1	49	pulse	../hrf/images/green_circle.png
